path,relative_path,name,extension,size,provider_guess
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1654_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1654_en.mp3,ZS_F2_1654_en.mp3,.mp3,18835,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1655_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1655_en.mp3,ZS_F2_1655_en.mp3,.mp3,19462,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1656_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1656_en.mp3,ZS_F2_1656_en.mp3,.mp3,22597,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1657_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1657_en.mp3,ZS_F2_1657_en.mp3,.mp3,17581,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1658_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1658_en.mp3,ZS_F2_1658_en.mp3,.mp3,21970,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1659_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1659_en.mp3,ZS_F2_1659_en.mp3,.mp3,44749,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1660_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1660_en.mp3,ZS_F2_1660_en.mp3,.mp3,28657,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1661_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1661_en.mp3,ZS_F2_1661_en.mp3,.mp3,22597,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1662_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1662_en.mp3,ZS_F2_1662_en.mp3,.mp3,24060,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1663_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1663_en.mp3,ZS_F2_1663_en.mp3,.mp3,13193,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1664_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1664_en.mp3,ZS_F2_1664_en.mp3,.mp3,30538,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1665_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1665_en.mp3,ZS_F2_1665_en.mp3,.mp3,23433,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1666_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1666_en.mp3,ZS_F2_1666_en.mp3,.mp3,25732,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1667_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1667_en.mp3,ZS_F2_1667_en.mp3,.mp3,15909,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1668_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1668_en.mp3,ZS_F2_1668_en.mp3,.mp3,27821,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1669_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1669_en.mp3,ZS_F2_1669_en.mp3,.mp3,20716,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1670_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1670_en.mp3,ZS_F2_1670_en.mp3,.mp3,21552,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1671_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1671_en.mp3,ZS_F2_1671_en.mp3,.mp3,34718,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1672_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1672_en.mp3,ZS_F2_1672_en.mp3,.mp3,28239,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1673_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1673_en.mp3,ZS_F2_1673_en.mp3,.mp3,20925,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1674_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1674_en.mp3,ZS_F2_1674_en.mp3,.mp3,42868,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1675_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1675_en.mp3,ZS_F2_1675_en.mp3,.mp3,38061,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1676_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1676_en.mp3,ZS_F2_1676_en.mp3,.mp3,9849,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1677_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1677_en.mp3,ZS_F2_1677_en.mp3,.mp3,31583,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1678_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1678_en.mp3,ZS_F2_1678_en.mp3,.mp3,24687,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1679_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1679_en.mp3,ZS_F2_1679_en.mp3,.mp3,44331,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1680_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1680_en.mp3,ZS_F2_1680_en.mp3,.mp3,28657,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1681_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1681_en.mp3,ZS_F2_1681_en.mp3,.mp3,30120,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1682_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1682_en.mp3,ZS_F2_1682_en.mp3,.mp3,20298,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1683_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1683_en.mp3,ZS_F2_1683_en.mp3,.mp3,20507,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1684_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1684_en.mp3,ZS_F2_1684_en.mp3,.mp3,17999,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1685_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1685_en.mp3,ZS_F2_1685_en.mp3,.mp3,18417,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1686_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1686_en.mp3,ZS_F2_1686_en.mp3,.mp3,23433,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1687_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1687_en.mp3,ZS_F2_1687_en.mp3,.mp3,16327,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1688_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1688_en.mp3,ZS_F2_1688_en.mp3,.mp3,26358,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1689_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1689_en.mp3,ZS_F2_1689_en.mp3,.mp3,11312,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1690_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1690_en.mp3,ZS_F2_1690_en.mp3,.mp3,26567,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1691_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1691_en.mp3,ZS_F2_1691_en.mp3,.mp3,29702,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1692_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1692_en.mp3,ZS_F2_1692_en.mp3,.mp3,39315,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1693_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1693_en.mp3,ZS_F2_1693_en.mp3,.mp3,11939,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1694_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1694_en.mp3,ZS_F2_1694_en.mp3,.mp3,20716,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1695_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1695_en.mp3,ZS_F2_1695_en.mp3,.mp3,34091,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1696_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1696_en.mp3,ZS_F2_1696_en.mp3,.mp3,21761,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1697_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1697_en.mp3,ZS_F2_1697_en.mp3,.mp3,44122,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1698_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1698_en.mp3,ZS_F2_1698_en.mp3,.mp3,38688,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1699_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1699_en.mp3,ZS_F2_1699_en.mp3,.mp3,33673,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1700_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1700_en.mp3,ZS_F2_1700_en.mp3,.mp3,41614,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1701_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1701_en.mp3,ZS_F2_1701_en.mp3,.mp3,31795,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1702_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1702_en.mp3,ZS_F2_1702_en.mp3,.mp3,31795,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1703_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1703_en.mp3,ZS_F2_1703_en.mp3,.mp3,22182,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1704_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1704_en.mp3,ZS_F2_1704_en.mp3,.mp3,26779,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1705_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1705_en.mp3,ZS_F2_1705_en.mp3,.mp3,38064,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1706_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1706_en.mp3,ZS_F2_1706_en.mp3,.mp3,42035,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1707_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1707_en.mp3,ZS_F2_1707_en.mp3,.mp3,16121,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1708_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1708_en.mp3,ZS_F2_1708_en.mp3,.mp3,17793,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1709_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1709_en.mp3,ZS_F2_1709_en.mp3,.mp3,24272,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1710_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1710_en.mp3,ZS_F2_1710_en.mp3,.mp3,30750,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1711_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1711_en.mp3,ZS_F2_1711_en.mp3,.mp3,31586,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1712_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1712_en.mp3,ZS_F2_1712_en.mp3,.mp3,22809,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1713_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1713_en.mp3,ZS_F2_1713_en.mp3,.mp3,26361,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1714_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1714_en.mp3,ZS_F2_1714_en.mp3,.mp3,24481,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1715_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1715_en.mp3,ZS_F2_1715_en.mp3,.mp3,37437,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1716_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1716_en.mp3,ZS_F2_1716_en.mp3,.mp3,19883,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1717_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1717_en.mp3,ZS_F2_1717_en.mp3,.mp3,16539,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1718_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1718_en.mp3,ZS_F2_1718_en.mp3,.mp3,30959,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1719_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1719_en.mp3,ZS_F2_1719_en.mp3,.mp3,23436,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1720_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1720_en.mp3,ZS_F2_1720_en.mp3,.mp3,30541,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1721_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1721_en.mp3,ZS_F2_1721_en.mp3,.mp3,24690,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1722_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1722_en.mp3,ZS_F2_1722_en.mp3,.mp3,28033,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1723_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1723_en.mp3,ZS_F2_1723_en.mp3,.mp3,34094,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1724_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1724_en.mp3,ZS_F2_1724_en.mp3,.mp3,20928,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1725_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1725_en.mp3,ZS_F2_1725_en.mp3,.mp3,32004,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1726_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1726_en.mp3,ZS_F2_1726_en.mp3,.mp3,22600,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1727_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1727_en.mp3,ZS_F2_1727_en.mp3,.mp3,20928,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1728_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1728_en.mp3,ZS_F2_1728_en.mp3,.mp3,33258,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1729_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1729_en.mp3,ZS_F2_1729_en.mp3,.mp3,29705,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1730_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1730_en.mp3,ZS_F2_1730_en.mp3,.mp3,27824,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1731_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1731_en.mp3,ZS_F2_1731_en.mp3,.mp3,43916,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1732_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1732_en.mp3,ZS_F2_1732_en.mp3,.mp3,56455,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1733_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1733_en.mp3,ZS_F2_1733_en.mp3,.mp3,32840,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1734_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1734_en.mp3,ZS_F2_1734_en.mp3,.mp3,28242,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1735_en.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\transcript_media\en\ZS_F2_1735_en.mp3,ZS_F2_1735_en.mp3,.mp3,20301,Glossika
